"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5"
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-03-24",,,,"0.00",,,,"74","62","70",,,,,,
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-03-28",,,,"0.00",,,,"82","71","74",,,,,,
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-03-29",,,,"0.00",,,,"80","58","77",,,,,,
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-03-30",,,,"0.01",,,,"81","53","74",,,,,,
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-03-31",,,,"0.00",,,,"80","55","75",,,,,,
"USC00084412","JOHN PENNEKAMP STATE PARK, FL US","2026-04-04",,,,"0.00",,,,"82","70","78",,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-01",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-03",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-05",,,,"0.04",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-06",,,,"0.00",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-07",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-08",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-11",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-12",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-13",,,,"0.00",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-14",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-15",,,,"0.46",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-16",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-17",,,,"2.80",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-18",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-19",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-20",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-21",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-22",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-23",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-24",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-25",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-26",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-27",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-28",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-29",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-03-30",,,,"0.06",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-02",,,,"0.15",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-03",,,,"0.00",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-04",,,,"0.03",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-05",,,,"0.03",,,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-07",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-08",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0023","MARATHON 6.8 ENE, FL US","2026-04-11",,,,"0.50",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-05",,"   43","0.23",,,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-11",,"    6","0.00",,,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-13",,,,"0.12",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-14",,,,"0.04",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-16",,,,"0.03",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-17",,,,"1.76",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-03-31",,,,"0.43",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-04-06",,"    6","0.02",,,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-04-08",,,,"1.77",,,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-04-11",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0044","BIG PINE KEY 2.8 NNW, FL US","2026-04-12",,,,"0.00",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-01",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-03",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-05",,,,"0.03",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-06",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-07",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-08",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-11",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-12",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-13",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-14",,,,"0.12",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-15",,,,"0.04",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-16",,,,"0.05",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-17",,,,"3.28",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-18",,,,"0.01",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-19",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-20",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-21",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-22",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-23",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-24",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-25",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-26",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-27",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-28",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-29",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-30",,,,"0.04",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-03-31",,,,"0.12",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-01",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-03",,,,"0.23",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-05",,,,"0.13",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-06",,,,"0.03",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-07",,,,"0.03",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-08",,,,"0.03",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-11",,,,"0.04",,,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-12",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-13",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-14",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-15",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-16",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0049","MARATHON 1.7 ENE, FL US","2026-04-17",,,,"0.00","0.0",,,,,,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-01","5.37",,,"0.00","0.0","0.0",,"81","71",,"   90","   90",,,"13.0","19.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-02","11.63",,,"0.00","0.0","0.0",,"80","73",,"  100","  100",,,"17.9","25.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-03","10.74",,,"0.00","0.0","0.0",,"82","72",,"  100","  100",,,"19.9","25.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-04","12.53",,,"0.07","0.0","0.0",,"82","73",,"   90","   90",,,"21.0","31.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-05","14.99",,,"0.00","0.0","0.0",,"81","73",,"  100","  130",,,"23.0","34.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-06","16.55",,,"0.00","0.0","0.0",,"81","76",,"  100","   95",,,"21.0","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-07","14.99",,,"0.00","0.0","0.0",,"81","76",,"  100","  100",,,"21.0","28.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-08","12.53",,,"0.00","0.0","0.0",,"81","76",,"  110","  130",,,"19.9","28.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-09","10.96",,,"0.00","0.0","0.0",,"82","75",,"  110","  100",,,"16.1","25.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-10","11.63",,,"0.00","0.0","0.0",,"84","77",,"  100","  130",,,"17.0","23.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-11","13.87",,,"0.00","0.0","0.0",,"84","79",,"  100","  130",,,"17.0","23.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-12","9.84",,,"0.00","0.0","0.0",,"83","78",,"  150","  160",,,"16.1","29.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-13","4.92",,,"0.00","0.0","0.0",,"86","75",,"  350","  350",,,"14.1","19.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-14","7.38",,,"0.00","0.0","0.0",,"86","75",,"  130","  130",,,"14.1","17.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-15","13.42",,,"0.00","0.0","0.0",,"83","79",,"  140","  140",,,"17.9","25.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-16","9.40",,,"0.69","0.0","0.0",,"85","73",,"  300","  230",,,"19.9","31.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-17","11.63",,,"1.62","0.0","0.0",,"74","65",,"  340","  330",,,"23.9","34.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-18","13.87",,,"0.02","0.0","0.0",,"70","63",,"   20","   20",,,"17.9","29.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-19","13.42",,,"0.00","0.0","0.0",,"77","67",,"   20","   20",,,"21.9","34.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-20","10.29",,,"0.00","0.0","0.0",,"77","68",,"   10","   30",,,"19.9","31.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-21","8.50",,,"0.00","0.0","0.0",,"78","69",,"  350","  340",,,"15.0","21.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-22","6.93",,,"0.00","0.0","0.0",,"81","69",,"  360","  340",,,"14.1","17.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-23","7.16",,,"0.00","0.0","0.0",,"81","68",,"  350","  350",,,"14.1","17.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-24",,,,"0.00","0.0","0.0",,"80","68",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-25",,,,"0.00","0.0","0.0",,"82","71",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-26",,,,"0.00","0.0","0.0",,"82","73",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-27",,,,"0.00","0.0","0.0",,"83","75",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-28",,,,"0.00","0.0","0.0",,"85","74",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-29",,,,"0.00","0.0","0.0",,"83","76",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-30",,,,"0.19","0.0","0.0",,"83","73",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-03-31",,,,"0.00","0.0","0.0",,"83","76",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-01",,,,"0.00","0.0","0.0",,"83","77",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-02",,,,"0.01","0.0","0.0",,"84","77",,,,,,,
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-03","18.79",,,"0.00","0.0","0.0",,"83","78",,"  100","  100",,,"23.0","32.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-04","14.54",,,"0.00","0.0","0.0",,"83","77",,"  100","  110",,,"23.0","31.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-05","13.42",,,"0.02","0.0","0.0",,"84","76",,"  100","  110",,,"23.0","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-06","6.71",,,"0.06","0.0","0.0",,"84","76",,"   90","   90",,,"13.0","19.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-07","6.71",,,"0.16","0.0","0.0",,"84","76",,"  350","  340",,,"14.1","19.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-08","7.16",,,"0.38","0.0","0.0",,"84","75",,"   30","   10",,,"17.9","31.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-09","11.41",,,"0.03","0.0","0.0",,"85","74",,"   60","   50",,,"17.0","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-10","13.20",,,"0.00","0.0","0.0",,"84","75",,"  100","   50",,,"19.9","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-11","12.30",,,"0.00","0.0","0.0",,"84","75",,"  100","   60",,,"17.9","29.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-12","12.30",,,"0.03","0.0","0.0",,"83","74",,"  100","   70",,,"19.9","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-13","12.75",,,"0.00","0.0","0.0",,"83","73",,"  100","  100",,,"21.9","33.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-14","12.30",,,"0.00","0.0","0.0",,"83","75",,"  110","  110",,,"21.9","30.0"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-15","11.18",,,"0.00","0.0","0.0",,"83","75",,"  110","   70",,,"17.9","25.9"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-16","10.29",,,"0.00","0.0","0.0",,"82","75",,"  100","  110",,,"17.9","29.1"
"USW00012836","KEY WEST INTERNATIONAL AIRPORT, FL US","2026-04-17","7.38",,,"0.00","0.0","0.0",,"84","75",,"   10","   30",,,"15.0","21.9"
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-01",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-02",,,,"0.12",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-03",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-05",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-06",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-07",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-08",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-11",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-12",,,,"0.01",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-13",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-14",,,,"0.41",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-15",,,,"0.37",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-16",,,,"0.20",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-17",,,,"1.80",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-18",,,,"1.51",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-19",,,,"0.03",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-20",,,,"0.12",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-21",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-22",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-23",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-27",,"    4","0.00",,,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-28",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-29",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-30",,,,"0.08",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-03-31",,,,"0.10",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-01",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-03",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-05",,,,"0.01",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-06",,,,"0.01",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-07",,,,"1.07",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-08",,,,"0.11",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-09",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-10",,,,"0.01",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-11",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-12",,,,"0.00",,,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-13",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-14",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-15",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0025","KEY LARGO 6.2 NE, FL US","2026-04-17",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-01",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-03",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-04",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-05",,,,"0.07","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-06",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-07",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-08",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-09",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-10",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-11",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-12",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-13",,,,"0.10","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-25",,"   12","3.10",,,,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-26",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-27",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-28",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-29",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-30",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-03-31",,,,"0.60",,,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-04-01",,,,"0.08",,,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-04-02",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-04-03",,,,"0.00","0.0",,,,,,,,,,,
"US1FLMN0060","BIG PINE KEY 0.7 NW, FL US","2026-04-04",,,,"0.00","0.0",,,,,,,,,,,
